drg_code,drg_field,drg_desc,average_covered_charges,average_medicare_payments,average_total_payments,provider_city,provider_name,provider_state,provider_zip_code,charge_gap,medicare_gap,overcharge_%,uncovered_%,vbp_score
208,Diseases & Disorders of the Respiratory System,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,30336.30435,12693.30435,14453.91304,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,15882.391309999995,1760.608690000001,0.523544039074753,0.12180844627525175,22.5
247,Diseases & Disorders of the Circulatory System,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,35280.02941,10845.55882,13935.67647,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,21344.352940000004,3090.117649999999,0.6049981617631538,0.2217414889511997,22.5
281,Diseases & Disorders of the Circulatory System,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",13717.09091,4525.090909000001,6911.909091,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,6805.1818189999985,2386.818181999999,0.4961096972856616,0.3453196722607183,22.5
287,Diseases & Disorders of the Circulatory System,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",15262.51515,6102.181818,7513.939394,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,7748.575755999998,1411.757576,0.5076866872757863,0.18788514279570992,22.5
292,Diseases & Disorders of the Circulatory System,HEART FAILURE & SHOCK W CC,12925.22857,4997.714286,6324.342857,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,6600.885713000002,1326.6285709999993,0.5106977936406428,0.20976544140576456,22.5
293,Diseases & Disorders of the Circulatory System,HEART FAILURE & SHOCK W/O CC/MCC,9700.551724,3227.482759,4651.896552,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,5048.655171999999,1424.4137930000004,0.5204503120692807,0.3062006596831133,22.5
309,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,9868.625,3924.34375,5221.59375,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4647.03125,1297.25,0.4708894349516777,0.2484394731014836,22.5
310,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,8474.451613,2511.064516,4139.806452000002,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4334.645160999999,1628.7419360000006,0.5114956529282149,0.3934343199096016,22.5
312,Diseases & Disorders of the Circulatory System,SYNCOPE & COLLAPSE,11046.03846,3726.807692,5343.423077,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,5702.6153829999985,1616.615385,0.5162588744960788,0.302543025641838,22.5
330,Diseases & Disorders of the Digestive System,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,37838.27778,11006.33333,16049.0,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,21789.277780000004,5042.666670000001,0.5758527887206605,0.31420441585145503,22.5
372,Diseases & Disorders of the Digestive System,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,15743.92308,5773.538462,7211.384615000001,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,8532.538465000001,1437.8461530000013,0.5419575808166359,0.19938558678581886,22.5
378,Diseases & Disorders of the Digestive System,G.I. HEMORRHAGE W CC,15344.16667,5064.092593,6614.611111,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,8729.555558999999,1550.518518,0.5689168885311645,0.2344081143971579,22.5
389,Diseases & Disorders of the Digestive System,G.I. OBSTRUCTION W CC,12119.82353,3903.176471,5671.352940999999,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,6448.470589000001,1768.176469999999,0.532059775708632,0.31177330848469925,22.5
392,Diseases & Disorders of the Digestive System,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",11407.78947,3657.578947,5229.263158,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,6178.526312,1571.6842109999998,0.5416059200819034,0.3005555780063497,22.5
394,Diseases & Disorders of the Digestive System,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,16442.72727,4737.818182,6490.363636,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,9952.363634000001,1752.5454539999998,0.6052745065083112,0.27002269091352343,22.5
470,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,23312.12329,10120.0,12506.86301,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,10805.26028,2386.863009999999,0.4635039093429572,0.1908442595150804,22.5
481,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,26661.52174,10403.78261,12000.3913,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,14661.13044,1596.6086899999993,0.549898486026927,0.1330463857457714,22.5
482,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,21118.21429,8088.714286,10400.14286,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,10718.07143,2311.428574,0.5075273544825839,0.2222496945585226,22.5
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,10523.52941,4668.294118,5908.411765,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4615.117644999998,1240.117647,0.4385522637124459,0.20989018645351645,22.5
563,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",9976.272727,3776.636364,5270.454546,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4705.818181000001,1493.818182,0.4717010360256162,0.2834325140198259,22.5
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,9863.428571,3734.914286,5756.685714,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4106.742856999998,2021.7714280000007,0.4163605816616806,0.35120406574969754,22.5
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,11261.85714,4199.428571,5799.928571,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,5461.928569,1600.5,0.4849935939606493,0.2759516743020937,22.5
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",9419.7,3660.5,4971.9,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4447.800000000001,1311.3999999999996,0.4721806426956273,0.26376234437538965,22.5
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,11514.97959,4531.428571,6089.530612,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,5425.448978000001,1558.1020409999994,0.4711644458937335,0.2558657046455454,22.5
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,9648.755556,3971.622222,5391.644444,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4257.111112000001,1420.0222219999994,0.4412083078789109,0.26337460430652976,22.5
812,"Diseases & Disorders of Blood, Blood Forming Organs, Immunologic Disorders",RED BLOOD CELL DISORDERS W/O MCC,13395.52632,4696.157895,5835.526316,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,7560.000004000001,1139.3684209999992,0.564367522664089,0.19524689964571812,22.5
813,"Diseases & Disorders of Blood, Blood Forming Organs, Immunologic Disorders",COAGULATION DISORDERS,19257.5625,9941.0625,12209.375,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,7048.1875,2268.3125,0.36599582631498667,0.18578448937803946,22.5
872,"Infectious & Parasitic Diseases, Systemic or Unspecified Sites",SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,15334.44444,5347.444444,6779.777778,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,8554.666662000001,1432.333334,0.557872617783602,0.21126552829619896,22.5
65,Diseases & Disorders of the Nervous System,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,17644.611109999998,4313.611111,5400.944444,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,12243.666665999996,1087.3333329999996,0.6939040248419507,0.20132281386599646,38.8
176,Diseases & Disorders of the Respiratory System,PULMONARY EMBOLISM W/O MCC,16779.06667,3936.066667,4897.4,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,11881.66667,961.3333329999997,0.7081244090437838,0.19629463245803888,38.8
189,Diseases & Disorders of the Respiratory System,PULMONARY EDEMA & RESPIRATORY FAILURE,16874.25,5014.4,6805.2,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,10069.05,1790.8000000000004,0.5967109649317747,0.2631517075177805,38.8
194,Diseases & Disorders of the Respiratory System,SIMPLE PNEUMONIA & PLEURISY W CC,12378.85714,3944.5,4970.5,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,7408.357140000001,1026.0,0.598468586898968,0.2064178654058948,38.8
195,Diseases & Disorders of the Respiratory System,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10435.0,2368.727273,3999.636364,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,6435.363636,1630.909091,0.6167095003354097,0.4077643421985849,38.8
292,Diseases & Disorders of the Circulatory System,HEART FAILURE & SHOCK W CC,12399.4,4237.3,4958.3,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,7441.0999999999985,721.0,0.6001177476329499,0.14541274227053627,38.8
309,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,11251.41667,3093.083333,4175.75,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,7075.666670000001,1082.666667,0.6288689573523722,0.2592747810572951,38.8
310,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,7822.722222,1517.555556,3300.055556,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,4522.666666000001,1782.4999999999998,0.5781448628305903,0.5401424217720048,38.8
378,Diseases & Disorders of the Digestive System,G.I. HEMORRHAGE W CC,15775.65385,4171.038462,5277.038462,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,10498.615388000002,1106.0,0.6654947863222799,0.20958725390468835,38.8
389,Diseases & Disorders of the Digestive System,G.I. OBSTRUCTION W CC,9906.090909,3134.272727,4888.545455,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,5017.545454000001,1754.2727279999995,0.5065111455257695,0.3588537212445741,38.8
392,Diseases & Disorders of the Digestive System,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",13886.64286,2535.357143,4102.642857,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,9784.000003,1567.2857139999994,0.7045619378015747,0.3820185594088137,38.8
460,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,SPINAL FUSION EXCEPT CERVICAL W/O MCC,30826.48718,19079.05128,21770.74359,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,9055.743589999998,2691.692310000002,0.2937650189307103,0.1236380511704884,38.8
467,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,REVISION OF HIP OR KNEE REPLACEMENT W CC,35672.636360000004,13257.09091,18003.90909,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,17668.727270000007,4746.818180000002,0.4953019757690822,0.26365486274514405,38.8
470,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,21946.62092,8924.267974,11505.85621,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,10440.764709999998,2581.588236,0.4757344990857025,0.22437167550871032,38.8
481,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,21136.69231,8794.769231,9798.461539,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,11338.230771,1003.6923079999997,0.5364240820989649,0.10243366308119768,38.8
483,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,24893.9375,9440.25,14015.0,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,10878.9375,4574.75,0.4370115213794523,0.3264181234391723,38.8
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,9748.636364,3267.545455,4740.363636,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,5008.272728,1472.818181,0.513740849591505,0.31069729963644505,38.8
621,"Endocrine, Nutritional & Metabolic Diseases & Disorders",O.R. PROCEDURES FOR OBESITY W/O CC/MCC,19463.61539,6559.923077,8449.076923,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,11014.538466999997,1889.153846,0.5659040340808953,0.22359292775017384,38.8
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,11028.92857,3665.5,4505.5,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,6523.42857,840.0,0.5914834363642996,0.18643879702585728,38.8
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",9802.166667,2905.0,3780.0,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,6022.166667,875.0,0.6143709724171741,0.2314814814814815,38.8
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,11736.58621,3633.275862,5027.551724,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,6709.034486,1394.2758620000006,0.5716342355397737,0.27732700498020785,38.8
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,8888.555556,2991.5,4081.944444,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,4806.611112,1090.4444439999997,0.540764028724039,0.2671384823972386,38.8
872,"Infectious & Parasitic Diseases, Systemic or Unspecified Sites",SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,15877.0,3793.30303,5670.393939000001,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,10206.606061,1877.090909000001,0.6428548252818541,0.3310335982284565,38.8
65,Diseases & Disorders of the Nervous System,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,16893.75758,5041.484849,7311.333333,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,9582.424247000004,2269.848483999999,0.5672168670363981,0.3104561617721553,43.3
66,Diseases & Disorders of the Nervous System,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,14406.75,3458.0,5389.6,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,9017.15,1931.6000000000006,0.6258975827303174,0.3583939438919401,43.3
69,Diseases & Disorders of the Nervous System,TRANSIENT ISCHEMIA,15204.17391,3571.130435,5624.086957,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,9580.086952999998,2052.9565220000004,0.6300958545797112,0.3650292994571848,43.3
101,Diseases & Disorders of the Nervous System,SEIZURES W/O MCC,14889.30769,3657.230769,6178.923077,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,8710.384613000002,2521.692308000001,0.5850093768194538,0.4081119438736137,43.3
176,Diseases & Disorders of the Respiratory System,PULMONARY EMBOLISM W/O MCC,11056.91667,4395.333333,6643.166667,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,4413.750003,2247.833334000001,0.3991845226595164,0.3383677463891033,43.3
178,Diseases & Disorders of the Respiratory System,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,15003.89474,6514.947368,8860.842105,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6143.052635,2345.894737,0.4094305339681422,0.2647485091373265,43.3
189,Diseases & Disorders of the Respiratory System,PULMONARY EDEMA & RESPIRATORY FAILURE,21989.57895,6830.368420999999,9566.263158,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,12423.315792,2735.8947370000005,0.5649637867213461,0.2859940910900039,43.3
191,Diseases & Disorders of the Respiratory System,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,13210.8,4571.44,6689.68,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6521.119999999999,2118.2400000000007,0.493620371211433,0.3166429485416344,43.3
192,Diseases & Disorders of the Respiratory System,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,9650.333333,3498.533333,5196.4,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,4453.933333000001,1697.8666669999998,0.4615315532956213,0.3267390245169733,43.3
194,Diseases & Disorders of the Respiratory System,SIMPLE PNEUMONIA & PLEURISY W CC,12867.91429,4148.285714,6790.0,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6077.9142900000015,2641.714286000001,0.4723309584618006,0.3890595413843889,43.3
208,Diseases & Disorders of the Respiratory System,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,35278.72727,11848.72727,15132.36364,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,20146.363629999996,3283.636370000002,0.5710626541545301,0.21699428113928154,43.3
234,Diseases & Disorders of the Circulatory System,CORONARY BYPASS W CARDIAC CATH W/O MCC,63160.81818,24711.36364,28047.36364,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,35113.45454,3335.9999999999964,0.5559372970744503,0.11894166035777888,43.3
247,Diseases & Disorders of the Circulatory System,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,53030.29167,11880.25,14684.1875,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,38346.10417,2803.9375,0.7230981192527165,0.19094944817341786,43.3
281,Diseases & Disorders of the Circulatory System,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",17821.91667,4849.583333,7405.916667,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,10416.000002999996,2556.333334000001,0.5844489229676102,0.34517446643583743,43.3
287,Diseases & Disorders of the Circulatory System,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",21953.34043,5677.723404,8646.297872,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,13307.042558,2968.574467999999,0.6061511504561495,0.3433347441814805,43.3
292,Diseases & Disorders of the Circulatory System,HEART FAILURE & SHOCK W CC,13331.54737,4626.6,6991.8,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6339.74737,2365.2,0.4755447506616031,0.3382819874710375,43.3
293,Diseases & Disorders of the Circulatory System,HEART FAILURE & SHOCK W/O CC/MCC,8760.923077,3146.076923,4916.576923,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,3844.346154,1770.4999999999993,0.4388060618968953,0.3601082679531585,43.3
305,Diseases & Disorders of the Circulatory System,HYPERTENSION W/O MCC,10646.63636,3270.090909,5045.363636,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,5601.272723999999,1775.272727,0.5261072637968823,0.351862195686543,43.3
309,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,12761.34146,3528.97561,5855.780488,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6905.560971999998,2326.804878000001,0.5411312747680368,0.39735179328668857,43.3
310,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,9430.69697,2309.787879,4542.060606,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,4888.636364000001,2232.272727,0.5183748751074546,0.491466961944805,43.3
312,Diseases & Disorders of the Circulatory System,SYNCOPE & COLLAPSE,13938.76667,4102.166667,5635.166667,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,8303.600003,1533.0,0.595719850944316,0.2720416432361041,43.3
313,Diseases & Disorders of the Circulatory System,CHEST PAIN,10625.05,3396.05,4665.35,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,5959.699999999999,1269.3000000000004,0.5609103015985807,0.2720696196426849,43.3
330,Diseases & Disorders of the Digestive System,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,30763.72727,12119.72727,16612.13636,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,14151.59091,4492.409090000001,0.4600089834953214,0.2704293410940916,43.3
378,Diseases & Disorders of the Digestive System,G.I. HEMORRHAGE W CC,14903.11111,5134.888889,6861.481481999999,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,8041.6296280000015,1726.5925929999994,0.5395940195738097,0.2516355392825061,43.3
379,Diseases & Disorders of the Digestive System,G.I. HEMORRHAGE W/O CC/MCC,10383.18182,3215.909091,4737.909091,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,5645.272729,1521.9999999999993,0.5436939106783358,0.32123875126501444,43.3
389,Diseases & Disorders of the Digestive System,G.I. OBSTRUCTION W CC,13464.38095,4375.666667,6518.5238100000015,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6945.857140000001,2142.857143,0.5158690299831423,0.32873349940252805,43.3
392,Diseases & Disorders of the Digestive System,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",11983.97826,3543.5652170000008,5616.369565,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6367.608695,2072.804348,0.5313434785052756,0.3690648067244841,43.3
470,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,35642.5,9390.3,13820.4,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,21822.1,4430.1,0.6122494213368871,0.3205478857341322,43.3
481,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,29291.24,10545.64,12885.48,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,16405.760000000002,2339.84,0.5600910033170327,0.18158733706466504,43.3
482,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,27038.733330000006,8145.4,11201.4,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,15837.333330000005,3056.0,0.5857276351192151,0.2728230399771457,43.3
